관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
경기도 성남시청,경기도 성남시 중원구 상대원1동 1756-1번지,2013-03,,2,127.1615918,"경기도 성남시 중원구 박석로41번길 39, (상대원동)",37.4365733,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내1동 35번지 초림초등학교 정문쪽 하나유치원앞,2015-11,,3,127.118911,"경기도 성남시 분당구 수내로90번길 26, 초림초등학교  정문쪽 하나유치원앞(수내동)",37.376671,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내1동 50-7번지 주변 황새울지하보도(분당수서간고속도로변),2015-10,,2,127.1132598,"경기도 성남시 분당구 분당수서로 554, 보도변 지하층  주변 황새울(수내동)",37.3786292,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내1동 12-3번지 수내동어린이집 앞,2016-11,,1,127.114551,"경기도 성남시 분당구 황새울로240번길 10-5, 수내동어린이집앞  (수내동)",37.379181,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내1동 15-1번지 수내역 분수광장,2017-12,,4,127.114961,,37.377911,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내1동 6-9번지,2017-12,,4,127.115101,"경기도 성남시 분당구 황새울로258번길 43, (수내동)",37.378271,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내2동 62번지 내정어린이공원(분당45호),2009-05,,1,127.1214486,,37.3720911,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내2동 57번지 내정초등학교 사거리,2009-05,,1,127.1220671,"경기도 성남시 분당구 내정로174번길 19, 내정초등학교  (수내동)",37.372957,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내2동 58-5번지 코끼리상가 삼거리,2009-05,,1,127.1202017,"경기도 성남시 분당구 내정로174번길 6, 코끼리상가  (수내동)",37.3735107,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내2동 65번지 중앙공원 화장실 부근,2010-04,,3,127.1246814,"경기도 성남시 분당구 성남대로 550, 중앙공원화장실부근  (수내동)",37.3766914,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내2동 중앙공원 화장실,2013-10,,3,127.1208631,,37.3724705,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 금곡동 183번지 파랑새어린이공원 옆 보행자도로변(분당71호),2012-10,,4,127.1064087,,37.3550746,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 금곡동 천사의도시1차 오피스텔 주차장 입구,2013-10,,3,127.097701,경기도 성남시 분당구 성남대로 165,37.357601,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 금곡동 146번지 청솔어린이공원(분당58호),2011-11,,3,127.1107778,,37.351603,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 203-1번지 무지개사거리 관보쇼핑 앞,2010-09,,5,127.1156652,"경기도 성남시 분당구 구미로 60, 관보쇼핑앞  (구미동)",37.3378233,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 211번지 109동 앞 용인경계삼거리,2015-11,,3,127.1246814,"경기도 성남시 분당구 미금로 23, 109동  (구미동, 무지개마을대림1단지)",37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 동원동 157-1 이우중고등학교 입구,2014-06,,5,127.0907144,"경기도 성남시 분당구 동막로 287, 이우중고등학교  입구(동원동)",37.3527976,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 이매2동 144번지 매송어린이공원(분당22호),2010-04,,3,127.1229659,,37.3975658,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 127-6번지 앞,2013-03,,2,127.1104792,"경기도 성남시 분당구 금곡로11번길 4, (구미동)",37.3440698,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 279번지 덕봉어린이공원,2013-10,,4,127.1258364,,37.3422243,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 215번지 구미초등학교 주변,2013-10,,3,127.1183617,"경기도 성남시 분당구 미금로22번길 25, 구미초등학교  주변(구미동)",37.337504,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 115번지 오리초등학교 주변,2013-10,,3,127.1153576,"경기도 성남시 분당구 미금로 121, 오리초등학교  주변(구미동)",37.3441398,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 294번지 불곡어린이공원,2014-03,,1,127.126552,,37.344699,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 금곡동 133-1번지(이솔유치원),2014-11,,5,127.1125909,"경기도 성남시 분당구 미금로 232, 이솔유치원  (금곡동)",37.3527618,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 궁내동 327-11번지,2015-11,,3,127.1246814,"경기도 성남시 분당구 궁내로40번길 25, (궁내동)",37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 궁내동 198-20 경부고속도로 횡단 지하통로 입구(대왕판교로 방면),2011-12,,2,127.091651,경기도 성남시 분당구 경부고속도로,37.3701321,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3424번지,2014-06,,4,127.1621599,"경기도 성남시 중원구 산성대로420번길 28, (금광동)",37.4485815,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3468번지,2014-12,,1,127.1615667,"경기도 성남시 중원구 산성대로408번길 28-2, (금광동)",37.4475619,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 2557번지 인근,2013-10,,3,127.1729014,"경기도 성남시 중원구 황송로67번길 2, (금광동, 대원빌라)",37.4485862,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3487번지,2013-10,,3,127.1631181,"경기도 성남시 중원구 산성대로408번길 42, (금광동)",37.4476063,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3490번지(다솜유치원),2014-11,,1,127.1636864,"경기도 성남시 중원구 산성대로408번길 48, 다솜유치원  (금광동)",37.4479524,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 2837번지(예진어린이집),2014-11,,1,127.1662471,"경기도 성남시 중원구 금빛로98번길 2, 예진어린이집  (금광동)",37.4504455,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3710번지,2015-09,,3,127.160321,"경기도 성남시 중원구 광명로 311, (금광동)",37.445141,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 3941번지,2016-09,,4,127.160801,"경기도 성남시 중원구 산성대로420번길 18, (금광동)",37.448841,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 2712번지,2016-09,,2,127.168631,"경기도 성남시 중원구 자혜로 80-1, (금광동, 초원빌라)",37.451061,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 2686번지(숭신여중 정문),2016-09,,3,127.169891,"경기도 성남시 중원구 황송로77번길 34, 숭신여중정문  (금광동)",37.448501,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광2동 2412번지(하원초등학교),2014-11,,4,127.1697608,"경기도 성남시 중원구 광명로 396, 하원초등학교  (금광동)",37.4465703,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 여수동 305 한마음어린이공원+,2014-11,,4,127.1254964,,37.4171817,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 여수동 248 번지,2015-11,,3,127.124971,"경기도 성남시 중원구 성남대로997번길 47, (여수동)",37.417771,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 여수동 222-2번지 시청근린공원,2012-12,,4,127.1252023,,37.418571,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 도촌동 651번지,2016-09,,3,127.145921,,37.413491,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 여수동 541번지,2016-09,,4,127.132471,"경기도 성남시 중원구 여수울로29번길 22, (여수동)",37.420771,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 갈현동 341-2번지,2016-09,,3,127.170591,,37.422231,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 667번지(복정어린이집),2014-11,,4,127.1305505,"경기도 성남시 수정구 복정로96번길 30-1, 복정어린이집  (복정동)",37.4611057,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 691-6 맞은편 녹지대,2015-09,,3,127.128751,"경기도 성남시 수정구 복정로42번길 13, 맞은편녹지대  (복정동)",37.456911,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 646-8(기존 창곡동 412-5번지 약진슈퍼 부근),2010-04,,3,127.1277276,"경기도 성남시 수정구 복정로134번길 5, 기존창곡동 412동 5호 번지 약진슈퍼 부근(복정동)",37.4650603,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 70-3(기존 창곡동 311번지 부근),2010-04,,5,127.1412016,,37.4613162,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 665번지(복정초등학교),2014-11,,1,127.129587,"경기도 성남시 수정구 성남대로1480번길 25, 복정초등학교  (복정동)",37.4623337,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 710-12번지,2016-02,,5,127.127511,"경기도 성남시 수정구 복정로 14, (복정동)",37.454091,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 89번지 장안어린이공원,2013-10,,4,127.1410448,,37.370698,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 179번지 선지봉어린이공원,2013-10,,3,127.1413371,,37.3655551,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3785-1번지,2013-10,,3,127.144071,"경기도 성남시 수정구 시민로150번길 5, (신흥동, 스카이캐슬)",37.4417972,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 2819번지(신흥제3어린이집),2014-11,,1,127.1488392,"경기도 성남시 수정구 공원로349번길 8, 신흥제 3호 어린이집(신흥동)",37.4435954,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3094번지,2015-02,,1,127.1464432,"경기도 성남시 수정구 수정로228번길 24, (신흥동)",37.4440081,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3436-7번지 동산교회옆 계단,2015-09,,3,127.143791,"경기도 성남시 수정구 수정남로 149, 동산교회  옆 계단(신흥동)",37.443971,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 2750번지,2017-12,,5,127.146471,"경기도 성남시 수정구 산성대로269번길 24-18, (신흥동)",37.443041,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 2586-4번지,2017-12,,5,127.147741,"경기도 성남시 수정구 산성대로283번길 14, (신흥동)",37.442511,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6717번지 숯골 어린이놀이터,2010-04,,3,127.1261995,,37.4431387,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6135번지 궁마을 어린이놀이터,2010-04,,2,127.1275958,,37.4425403,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5127번지 태평4어린이집 부근,2010-04,,2,127.1277521,"경기도 성남시 수정구 성남대로1314번길 7, 태평 4호 어린이집 부근(태평동)",37.4471719,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6481번지 경희어린이집 부근,2010-04,,2,127.129088,"경기도 성남시 수정구 수정로73번길 16-27, 경희어린이집부근  (태평동)",37.4406887,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6595번지 부근(계단),2010-04,,2,127.1264599,"경기도 성남시 수정구 성남대로 1295, 부근계단  (태평동)",37.4453574,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5140번지 태평중학교 부근,2010-04,,2,127.128729,"경기도 성남시 수정구 제일로 223, 태평중학교  부근(태평동)",37.4462942,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5350번지 부근,2010-04,,5,127.1279893,"경기도 성남시 수정구 남문로11번길 7-2, 부근  (태평동)",37.4449796,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6439번지 정아네순대국 부근,2010-04,,3,127.1305203,,37.441298,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6939번지 삼성로얄맨션 앞,2012-10,,4,127.1261925,"경기도 성남시 수정구 성남대로1237번길 12-1, 앞(태평동, 삼성로얄빌라)",37.440376,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5849번지,2013-10,,3,127.1289974,"경기도 성남시 수정구 제일로197번길 14, (태평동)",37.4434689,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5878번지,2013-10,,3,127.1290996,"경기도 성남시 수정구 남문로12번길 22, (태평동)",37.4426334,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 7196-2번지,2013-10,,3,127.1247072,"경기도 성남시 수정구 수정로35번길 26, (태평동, 삼영로즈빌)",37.4414434,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 7113번지,2014-12,,1,127.1257255,"경기도 성남시 수정구 모란로 123, (태평동, 태평주택)",37.4442467,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6083-1번지,2016-02,,5,127.127951,"경기도 성남시 수정구 남문로4번길 12-2, 1동  (태평동, 롯데빌리지)",37.443111,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 도촌동 655번지 솔바람어린이공원 내부,2016-11,,1,127.153411,,37.415841,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 도촌동 658번지 금잉어어린이공원 내부,2016-11,,1,127.156781,,37.415541,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 도촌동 646번지,2017-11,,4,127.156961,"경기도 성남시 중원구 도촌남로 99, (도촌동)",37.414051,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 갈현동 244-1번지 다슬어린이놀이터,2012-10,,5,127.1742215,,37.4232082,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 102번지,2008-06,,5,127.1444348,,37.3751734,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 114번지 장안중학교 부근,2008-06,,5,127.146558,경기도 성남시 분당구 장안로 70,37.3712299,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평2동 2991번지 꿈나무 어린이놀이터,2010-04,,2,127.1354636,,37.4468068,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평2동 3307-85번지 늘푸른 어린이놀이터,2010-04,,3,127.1378576,,37.4467012,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 양지동 318번지,2017-12,,4,127.164021,"경기도 성남시 수정구 양지로 55, (양지동, 상록맨숀)",37.459421,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 양지동 433번지,2017-12,,3,127.161591,"경기도 성남시 수정구 산성대로515번길 20-6, (양지동, 보배맨숀)",37.458351,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 양지동 784번지,2017-12,,5,127.160961,"경기도 성남시 수정구 양지로9번길 2, (양지동)",37.456001,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 638번지 복고개어린이공원 부근,2008-06,,5,127.1295528,,37.4664997,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 656-9번지 부근,2008-06,,5,127.1288226,"경기도 성남시 수정구 복정로118번길 15, 부근  (복정동)",37.4636036,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 690-13번지 동서울대학 국제교류센터 부근,2008-06,,4,127.1273804,"경기도 성남시 수정구 복정로 76, 동서울대학  국제교류센터 부근(복정동)",37.4574396,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 717-7번지 부근,2008-06,,3,127.128555,,37.453919,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 635번지 복정어린이공원,2011-12,,3,127.1279022,,37.4677109,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 697번지 복우물어린이공원,2011-12,,3,127.128435,,37.4549754,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 583번지,2012-07,,1,127.1244716,,37.4529512,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 6151-7번지 리틀플러스어린이집 부근,2016-11,,1,127.128921,"경기도 성남시 수정구 성남대로1250번길 11-2, 리틀플러스어린이집부근  (태평동)",37.441751,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 5202번지,2017-12,,5,127.127291,"경기도 성남시 수정구 성남대로 1290-1, (태평동)",37.444891,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 704-4번지,2013-03,,2,127.1297748,"경기도 성남시 수정구 성남대로1390번길 25-2, (복정동)",37.4540509,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 670번지 주산도어린이공원,2013-10,,3,127.1289789,,37.4610004,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 664-2번지 앞,2013-10,,3,127.1274491,"경기도 성남시 수정구 복정로106번길 6, (복정동)",37.4622505,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 187-23번지,2014-12,,1,127.1367522,,37.4633942,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 124번지 동문어린이공원(분당40호),2008-06,,3,127.1465612,,37.3692651,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 149-1번지,2008-06,,5,127.1444082,경기도 성남시 분당구 분당로343번길 6,37.3671102,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 168-16번지,2008-06,,5,127.1417268,경기도 성남시 분당구 분당로311번길 4,37.3672617,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 173-1번지,2008-06,,5,127.1421433,경기도 성남시 분당구 선지봉로 3,37.3660827,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 106-6번지,2009-05,,4,127.1456137,경기도 성남시 분당구 서현로439번길 27,37.3762707,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 51-8번지 부근,2010-04,,3,127.1341995,경기도 성남시 분당구 예원로 22,37.3697567,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 57-10번지 앞,2011-04,,4,127.1347158,경기도 성남시 분당구 예원로6번길 32,37.368596,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 194-3번지 안말어린이공원(분당38호),2012-10,,4,127.1428027,,37.3726857,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 분당동 88번지 태현공원,2012-10,,4,127.143579,,37.3694418,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 금광1동 1837,2006-07,,1,127.1673193,"경기도 성남시 중원구 금빛로 43, (금광동)",37.4457084,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 590-1번지,2013-10,,3,127.1142582,"경기도 성남시 분당구 동판교로52번길 19, (백현동)",37.3862398,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 596번지,2014-12,,1,127.113591,"경기도 성남시 분당구 동판교로52번길 26-14, (백현동)",37.3875001,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 65-5번지(화랑초등학교),2014-11,,3,127.1165093,,37.3898846,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 559번지(신백현초등학교),2014-11,,1,127.1119429,"경기도 성남시 분당구 판교역로14번길 42, 신백현초등학교  (백현동)",37.3872477,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 521-5번지,2015-11,,3,127.1246814,,37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 874-1번지 산운마을 1단지 105동 옆(청계공원 입구),2011-06,,1,127.0637154,"경기도 성남시 분당구 산운로 7, 105동  옆 청계공원 입구(운중동, 산운마을월든힐스1단지)",37.3935612,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 989-2번지 산운마을 3단지 304동 뒤(청계공원 내),2011-06,,1,127.0712913,"경기도 성남시 분당구 산운로 55, 304동  뒤 청계공원 내(운중동, 산운마을월든힐스3단지)",37.393729,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 876-1번지 B5-1블럭 107동 앞(휴먼시아 입구),2011-06,,1,127.0621399,"경기도 성남시 분당구 하오개로391번길 7-4, 블럭 107동 B5층 1호 앞 휴먼시아 입구(운중동)",37.3929485,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 876-8번지 E1-3블럭 내(산운마을 1단지 앞 주택지역),2011-06,,1,127.0633526,,37.3928756,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 880-10번지 E1-1블럭 내(산운마을 2단지 앞 주택지역),2013-10,,3,127.063951,,37.392861,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 877-9번지 E1-3블럭 내(음식거리 방향 차량진출입로 앞),2011-06,,1,127.0624901,경기도 성남시 분당구 내방향차량진출입로,37.3925643,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 886-7번지 E1-1블럭 내 (쓰레기 투입구 앞),2011-06,,1,127.0656612,,37.3921348,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 888-11번지 E1-1블럭 내 (어린이공원 출입구 앞),2011-06,,1,127.0664176,,37.392436,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 889번지 E1-2블럭 입구 (어린이 공원 앞),2011-06,,1,127.0667121,,37.3921196,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 889번지 E1-2블럭 내 (어린이 공원 보행자출입구 앞),2011-06,,1,127.0667121,,37.3921196,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 892-10번지 E1-2블럭 내 (대도로변(중앙로)방향),2011-06,,1,127.0674539,경기도 성남시 분당구 내변중앙로,37.3916495,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 892-9번지 E2-1블럭 내 운중초등학교 정면,2011-06,,4,127.0679441,,37.3920821,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 894-2번지 E3-1블럭 내,2011-06,,1,127.0696692,"경기도 성남시 분당구 산운로68번길 3-3, E3동  (운중동)",37.392967,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 892-11번지 용인-서울간 고속도로 아래(청계공원 입구),2011-06,,4,127.0762227,경기도 성남시 분당구 서울간고속도로,37.3932106,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 893-2번지 운중초등학교 후문,2011-06,,4,127.0697514,,37.3919441,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 898-5번지 중앙로변 (E3-1블럭 보행자출입구 앞),2011-06,,1,127.0694811,,37.3917664,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중앙동 424,2014-12,,1,127.1526836,,37.4421344,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중앙동 3152번지 제일초등학교 정문길,2013-06,,1,127.1490679,"경기도 성남시 중원구 광명로184번길 24, 제일초등학교  (중앙동)",37.4376896,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 금광1동 664,2006-07,,1,127.1641554,"경기도 성남시 중원구 금상로 79, (금광동)",37.4420115,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 금광1동 1347,2008-10,,1,127.1621263,"경기도 성남시 중원구 광명로324번길 3, (금광동)",37.4450058,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 금광1동 1645,2006-07,,1,127.1660702,"경기도 성남시 중원구 금상로 97, (금광동)",37.4435992,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 682-1번지,2016-09,,4,127.167831,"경기도 성남시 중원구 금상로124번길 12-7, (상대원동)",37.441881,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2978-15번지,2016-09,,4,127.159961,,37.437491,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2327번지 뜸쑥어린이놀이터 내부,2016-11,,2,127.162921,"경기도 성남시 중원구 박석로97번길 16, 뜸쑥어린이놀이터내부  (상대원동)",37.440311,어린이보호,,2018-04-01,200,031-729-2482
